Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
MYSRES05DEL02,39.0,4.6,12.323978,76.627961,12.343978,76.647961,28-03-2022,09:40,09:45,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26
CHENRES02DEL03,26.0,4.5,13.086438,80.220672,13.146439,80.280672,01-03-2022,18:15,18:25,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28
INDORES08DEL01,26.0,4.5,22.725748,75.898497,22.835748,76.008497,20-03-2022,0.833333333,20:15,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,24
JAPRES07DEL01,36.0,4.3,26.766536,75.837333,26.806536,75.877333,15-03-2022,13:40,13:45,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,43
COIMBRES15DEL02,38.0,4.6,11.006686,76.951736,11.136686,77.081736,10-03-2022,0.75,18:10,Cloudy,Medium,0,Drinks,motorcycle,3.0,No,Metropolitian,46
JAPRES06DEL01,32.0,4.7,26.911927,75.797282,26.981927,75.867282,02-03-2022,0.916666667,22:10,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,43
CHENRES01DEL03,25.0,4.0,13.005801,80.250744,13.065801,80.310744,11-03-2022,22:25,22:35,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,23
BANGRES06DEL03,39.0,4.6,12.979096,77.640625,13.039096,77.700625,30-03-2022,20:30,20:45,Windy,Jam,2,Buffet,motorcycle,2.0,No,Urban,34
COIMBRES12DEL01,38.0,4.6,11.000762,76.981876,11.110762,77.091876,14-03-2022,22:10,22:15,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,23
PUNERES18DEL01,33.0,4.9,18.593481,73.785901,18.603481,73.795901,24-03-2022,08:25,08:35,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19
BANGRES13DEL02,24.0,5.0,12.935662,77.61413,13.015662,77.69413,27-03-2022,19:50,20:05,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41
MUMRES02DEL01,25.0,4.7,19.221315,72.862381,19.331315,72.972381,27-03-2022,23:25,23:35,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18
RANCHIRES01DEL02,30.0,4.6,23.416792,85.316842,23.546792,85.446842,20-03-2022,21:10,21:20,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,49
JAPRES16DEL02,21.0,4.7,26.849596,75.800512,26.899596,75.850512,17-03-2022,21:10,21:25,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,24
RANCHIRES19DEL01,23.0,4.8,23.333017,85.3172,23.343017,85.3272,17-03-2022,09:30,09:45,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,16
INDORES16DEL01,25.0,5.0,22.744648,75.894377,22.854648,76.004377,16-03-2022,23:20,23:25,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,27
MUMRES11DEL03,35.0,4.9,18.994237,72.825553,19.024237,72.855553,15-03-2022,20:35,20:45,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Urban,19
RANCHIRES05DEL01,32.0,4.9,23.355164,85.324097,23.465164,85.434097,10-03-2022,17:40,17:50,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,23
AGRRES16DEL02,31.0,4.5,0.0,0.0,0.13,0.13,18-02-2022,18:10,18:15,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37
KOCRES15DEL02,34.0,4.9,10.027364,76.308258,10.047364,76.328258,13-02-2022,09:25,09:40,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,28
SURRES05DEL02,34.0,4.8,21.175104,72.804342,21.255104,72.884342,20-03-2022,20:45,20:55,Stormy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,50
JAPRES06DEL01,36.0,5.0,26.911927,75.797282,26.951927,75.837282,17-03-2022,14:30,14:40,Stormy,High,2,Meal,scooter,1.0,No,Urban,25
CHENRES09DEL02,20.0,4.7,13.044694,80.26147,13.064694,80.28147,26-03-2022,10:45,10:50,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,13
COIMBRES16DEL03,30.0,4.8,11.010375,76.95295,11.100375,77.04295,08-03-2022,0.875,21:10,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41
HYDRES03DEL03,20.0,4.6,17.422819,78.449578,17.452819,78.479578,05-03-2022,17:55,18:05,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20
RANCHIRES010DEL03,35.0,4.9,23.354422,85.3329,23.444422,85.4229,12-03-2022,19:20,19:30,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19
KOCRES15DEL03,35.0,4.7,10.027364,76.308258,10.057364,76.338258,11-02-2022,23:50,1,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,21
JAPRES03DEL01,26.0,5.0,26.913483,75.803139,26.923483,75.813139,26-03-2022,09:10,09:20,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,12
RANCHIRES17DEL02,33.0,4.7,23.374878,85.335739,23.454878,85.415739,27-03-2022,22:45,22:55,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19
CHENRES04DEL01,32.0,4.1,13.02978,80.208812,13.13978,80.318812,04-04-2022,21:50,21:55,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,45
LUDHRES02DEL01,32.0,4.1,0.0,0.0,0.07,0.07,12-02-2022,19:50,0.833333333,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38
MYSRES07DEL03,22.0,4.5,12.325461,76.632278,12.385461,76.692278,30-03-2022,23:55,24:05:00,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16
MUMRES05DEL02,20.0,4.9,18.927584,72.832585,18.977584,72.882585,30-03-2022,23:10,23:25,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24
SURRES15DEL02,28.0,4.6,21.160522,72.771477,21.210522,72.821477,01-04-2022,23:50,1,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,15
INDORES03DEL01,36.0,4.6,22.751857,75.866699,22.821857,75.936699,23-03-2022,17:45,0.75,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,38
PUNERES09DEL01,27.0,4.5,18.536562,73.896485,18.606562,73.966485,04-03-2022,18:55,0.791666667,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28
SURRES02DEL02,39.0,4.4,21.186608,72.794136,21.266608,72.874136,16-03-2022,21:55,22:05,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,39
PUNERES19DEL02,39.0,4.2,18.563934,73.915367,18.693935,74.045367,02-03-2022,18:10,18:25,Sunny,Medium,0,Meal,motorcycle,2.0,No,Urban,36
VADRES08DEL03,29.0,4.8,0.0,0.0,0.09,0.09,16-03-2022,17:30,17:35,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18
COIMBRES05DEL01,23.0,4.9,11.022169,76.999594,11.062169,77.039594,05-03-2022,13:15,13:25,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,25
JAPRES11DEL02,28.0,4.9,26.90294,75.793007,26.95294,75.843007,01-04-2022,19:45,0.833333333,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,14
RANCHIRES06DEL01,32.0,3.8,23.357804,85.325146,23.467804,85.435146,12-03-2022,18:30,18:45,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,32
INDORES04DEL02,31.0,4.2,22.753659,75.903365,22.833659,75.983365,02-04-2022,0.833333333,20:15,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,41
DEHRES06DEL03,39.0,5.0,30.361281,78.068022,30.421281,78.128022,13-02-2022,0.75,18:15,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,15
PUNERES03DEL01,39.0,4.6,18.554382,73.798206,18.594382,73.838206,05-04-2022,12:20,12:35,Stormy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,34
SURRES09DEL02,29.0,4.5,21.175975,72.795503,21.225975,72.845503,03-03-2022,22:10,22:20,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,15
PUNERES17DEL02,22.0,4.8,18.530963,73.828972,18.610963,73.908972,16-03-2022,19:55,20:05,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20
INDORES20DEL03,28.0,4.8,22.732225,75.874765,22.792225,75.934765,13-03-2022,21:55,0.916666667,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36
CHENRES07DEL03,38.0,4.5,13.081878,80.248519,13.111878,80.278519,01-04-2022,17:50,0.75,Fog,Medium,0,Drinks,motorcycle,1.0,No,Urban,25
KNPRES03DEL03,25.0,4.8,26.469003,80.316344,26.529003,80.376344,11-02-2022,17:45,17:50,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,29
MUMRES13DEL03,22.0,4.7,19.178321,72.834715,19.238321,72.894715,05-04-2022,21:10,21:20,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22
BANGRES12DEL01,22.0,4.8,12.939496,77.625999,12.949496,77.635999,15-03-2022,0.416666667,10:10,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,24
BANGRES08DEL03,20.0,4.9,12.906229,77.596791,12.936229,77.626791,05-03-2022,20:50,21:05,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,19
INDORES11DEL01,37.0,4.7,22.751234,75.88949,22.861234,75.99949,27-03-2022,22:20,22:30,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,21
SURRES09DEL03,34.0,4.8,21.175975,72.795503,21.265975,72.885503,31-03-2022,22:45,22:55,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,29
GOARES04DEL03,20.0,4.7,15.5696,73.742294,15.5996,73.772294,17-02-2022,1,24:10:00,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12
HYDRES04DEL02,39.0,4.6,17.411028,78.329645,17.461028,78.379645,05-04-2022,18:35,18:40,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,15
MUMRES19DEL03,36.0,4.8,19.131141,72.813074,19.221141,72.903074,20-03-2022,18:10,18:25,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,24
LUDHRES19DEL02,35.0,4.2,30.902872,75.826808,30.922872,75.846808,11-02-2022,0.375,09:10,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20
GOARES05DEL02,37.0,4.7,0.0,0.0,0.05,0.05,13-02-2022,22:55,23:10,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,15
RANCHIRES13DEL01,33.0,4.2,23.374989,85.335486,23.484989,85.445486,16-03-2022,19:30,19:40,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,34
BANGRES04DEL02,37.0,4.6,12.98041,77.640489,13.03041,77.690489,15-03-2022,22:10,22:15,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,25
GOARES07DEL02,28.0,4.6,15.561295,73.749478,15.641295,73.829478,16-02-2022,19:30,19:40,Windy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,19
COIMBRES04DEL01,39.0,4.4,11.024839,77.007003,11.134839,77.117003,31-03-2022,21:40,21:45,Fog,Jam,1,Meal,scooter,2.0,No,Metropolitian,43
VADRES11DEL03,37.0,4.6,22.308096,73.167753,22.338096,73.197753,30-03-2022,20:50,20:55,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30
RANCHIRES12DEL03,38.0,4.8,0.0,0.0,0.09,0.09,06-04-2022,20:35,20:50,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,29
MUMRES18DEL02,25.0,4.7,19.1093,72.825451,19.1593,72.875451,01-03-2022,18:30,18:35,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,15
JAPRES12DEL03,39.0,4.7,26.902908,75.792934,26.992908,75.882934,20-03-2022,0.75,18:10,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,46
CHENRES16DEL01,26.0,4.0,13.049645,80.242268,13.159645,80.352268,20-03-2022,19:50,20:05,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38
CHENRES19DEL01,39.0,4.4,12.986047,80.218114,13.056047,80.288114,31-03-2022,23:45,23:55,Fog,Low,1,Drinks,scooter,2.0,No,Metropolitian,36
RANCHIRES15DEL02,28.0,4.0,23.369746,85.33982,23.389746,85.35982,11-03-2022,08:35,08:40,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23
VADRES03DEL03,35.0,4.4,22.32,73.17,22.38,73.23,03-03-2022,0.791666667,19:15,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32
CHENRES11DEL03,39.0,4.3,13.064181,80.236442,13.154181,80.326442,06-04-2022,0.916666667,22:05,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,43
RANCHIRES08DEL01,20.0,4.0,23.353783,85.326967,23.393783,85.366967,03-04-2022,14:50,0.625,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,33
CHENRES16DEL02,36.0,4.4,13.049645,80.242268,13.129645,80.322268,06-04-2022,20:45,20:50,Cloudy,Jam,1,Buffet,scooter,0.0,No,Urban,35
INDORES06DEL02,27.0,4.7,22.728163,75.884212,22.748163,75.904212,05-04-2022,0.458333333,11:10,Fog,Low,1,Meal,scooter,1.0,No,Urban,11
CHENRES04DEL01,38.0,4.1,13.02978,80.208812,13.13978,80.318812,02-03-2022,20:25,20:40,Cloudy,Jam,2,Snack,motorcycle,3.0,No,Metropolitian,49
MYSRES05DEL02,30.0,4.7,12.323978,76.627961,12.373978,76.677961,03-03-2022,21:35,21:45,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,27
BANGRES15DEL01,29.0,4.9,12.975377,77.696664,13.015377,77.736664,07-03-2022,14:30,14:40,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,18
RANCHIRES06DEL01,34.0,4.7,23.357804,85.325146,23.467804,85.435146,31-03-2022,23:20,23:35,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Urban,22
PUNERES13DEL02,35.0,4.5,18.56245,73.916619,18.61245,73.966619,05-03-2022,22:45,0.958333333,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,22
INDORES13DEL01,36.0,4.8,22.745049,75.892471,22.815049,75.962471,02-04-2022,18:40,18:55,Stormy,Medium,2,Meal,motorcycle,1.0,No,Urban,21
HYDRES08DEL03,20.0,4.8,17.438263,78.397865,17.468263,78.427865,03-03-2022,18:15,18:20,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,23
HYDRES02DEL02,20.0,4.2,17.41233,78.449654,17.43233,78.469654,28-03-2022,11:10,11:15,Sunny,High,0,Snack,motorcycle,1.0,Yes,Metropolitian,44
MUMRES17DEL01,35.0,4.9,19.121999,72.908493,19.191999,72.978493,27-03-2022,23:15,23:25,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28
COIMBRES16DEL01,35.0,4.0,11.010375,76.95295,11.050375,76.99295,11-03-2022,12:35,12:40,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,38
AURGRES15DEL01,26.0,4.3,19.878028,75.317475,19.948028,75.387475,12-02-2022,17:20,17:35,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,31
SURRES17DEL02,22.0,4.8,21.149569,72.772697,21.279569,72.902697,31-03-2022,22:15,22:20,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18
BANGRES06DEL02,38.0,4.7,12.979096,77.640625,13.029096,77.690625,05-04-2022,21:25,21:35,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30
CHENRES15DEL01,20.0,4.7,13.026286,80.275235,13.136286,80.385235,20-03-2022,21:55,22:10,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,19
PUNERES05DEL01,24.0,4.9,18.543626,73.905101,18.653626,74.015101,04-04-2022,22:50,23:05,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,26
MUMRES02DEL03,34.0,4.7,19.221315,72.862381,19.281315,72.922381,03-04-2022,0.916666667,22:10,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,28
CHENRES13DEL02,33.0,4.6,13.027018,80.254791,13.107018,80.334791,27-03-2022,23:45,1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,26
CHENRES13DEL02,21.0,4.1,13.027018,80.254791,13.107018,80.334791,12-03-2022,20:55,0.875,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,33
COIMBRES12DEL02,31.0,4.1,11.000762,76.981876,11.050762,77.031876,24-03-2022,22:25,22:40,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25
INDORES05DEL03,24.0,3.8,22.727021,75.884167,22.757021,75.914167,17-03-2022,20:40,20:45,Sunny,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,40
MYSRES12DEL01,34.0,4.8,12.284747,76.625861,12.354747,76.695861,25-03-2022,20:25,20:30,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,44
COIMBRES07DEL02,20.0,4.6,10.96185,76.971082,11.04185,77.051082,06-03-2022,19:10,19:25,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30
VADRES12DEL02,39.0,4.6,0.0,0.0,0.05,0.05,05-03-2022,18:30,18:45,Windy,Medium,0,Meal,motorcycle,0.0,No,Urban,35
DEHRES01DEL01,36.0,4.6,0.0,0.0,0.07,0.07,16-02-2022,17:20,17:25,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Urban,36
HYDRES17DEL01,22.0,4.6,17.451976,78.385883,17.491976,78.425883,19-03-2022,12:30,12:35,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,26
MUMRES05DEL02,34.0,3.6,18.927584,72.832585,19.007584,72.912585,02-04-2022,0.75,18:15,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,37
INDORES11DEL02,26.0,4.8,22.751234,75.88949,22.831234,75.96949,23-03-2022,18:15,18:30,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,19
JAPRES01DEL03,39.0,4.5,26.90519,75.810753,26.96519,75.870753,21-03-2022,18:50,19:05,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29
PUNERES17DEL02,39.0,3.9,18.530963,73.828972,18.660963,73.958972,02-04-2022,23:20,23:25,Fog,Low,1,Drinks,scooter,2.0,No,Metropolitian,38
PUNERES11DEL01,22.0,4.5,18.533811,73.899315,18.573811,73.939315,21-03-2022,16:15,16:20,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,27
MYSRES04DEL01,37.0,4.6,12.3085,76.665808,12.4185,76.775808,12-03-2022,22:45,22:55,Sunny,Low,1,Snack,scooter,1.0,No,Urban,29
DEHRES03DEL02,31.0,4.9,30.335259,78.053162,30.415259,78.133162,16-02-2022,18:55,19:05,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,22
INDORES15DEL03,37.0,4.9,22.760072,75.892574,22.850072,75.982574,20-03-2022,22:20,22:25,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,18
RANCHIRES18DEL01,28.0,4.9,23.351489,85.324253,23.361489,85.334253,03-03-2022,11:30,11:40,Windy,High,2,Buffet,scooter,1.0,No,Urban,14
MUMRES19DEL02,25.0,4.7,19.131141,72.813074,19.151141,72.833074,01-04-2022,10:35,10:40,Sandstorms,Low,2,Drinks,scooter,0.0,No,Urban,11
VADRES01DEL01,24.0,2.6,22.307898,73.167788,22.417898,73.277788,06-04-2022,22:35,22:50,Sunny,Low,1,Drinks,motorcycle,1.0,Yes,Metropolitian,42
AGRRES01DEL02,35.0,4.8,27.161661,78.011544,27.241661,78.091544,16-02-2022,23:15,23:30,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,18
AURGRES19DEL02,39.0,4.6,19.866969,75.318894,19.996969,75.448894,18-02-2022,22:10,22:20,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,26
CHENRES01DEL01,37.0,4.6,13.005801,80.250744,13.015801,80.260744,19-03-2022,11:25,11:40,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,35
JAPRES18DEL02,38.0,4.1,26.913987,75.752891,26.963987,75.802891,03-04-2022,20:45,20:55,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31
JAPRES11DEL03,22.0,4.7,26.90294,75.793007,27.04294,75.933007,20-03-2022,21:20,21:35,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,22
RANCHIRES05DEL02,36.0,4.7,23.355164,85.324097,23.375164,85.344097,01-03-2022,09:40,09:50,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,15
KOCRES01DEL02,27.0,4.9,9.979363,76.285001,10.109363,76.415001,18-02-2022,17:10,17:20,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Urban,25
CHENRES14DEL01,34.0,4.5,13.026279,80.174568,13.096279,80.244568,20-03-2022,23:55,1,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25
SURRES04DEL02,37.0,4.7,21.173493,72.801953,21.223493,72.851953,05-04-2022,19:45,19:55,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37
MYSRES010DEL02,26.0,4.9,12.321214,76.621094,12.451214,76.751094,10-03-2022,22:55,23:05,Windy,Low,1,Drinks,motorcycle,1.0,No,Urban,13
SURRES07DEL02,32.0,4.0,21.170798,72.790489,21.250798,72.870489,23-03-2022,21:35,21:45,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39
VADRES20DEL02,38.0,4.8,22.311358,73.164798,22.331358,73.184798,01-04-2022,11:50,12:05,Sunny,High,2,Snack,scooter,0.0,No,Urban,15
ALHRES15DEL02,26.0,4.8,25.449872,81.836167,25.579872,81.966167,12-02-2022,21:35,21:40,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,19
MYSRES04DEL01,25.0,4.9,12.3085,76.665808,12.3785,76.735808,14-03-2022,21:30,21:40,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31
MUMRES14DEL01,21.0,4.8,19.1813,72.836191,19.1913,72.846191,15-03-2022,0.375,09:15,Stormy,Low,1,Snack,scooter,0.0,No,Urban,12
RANCHIRES13DEL03,31.0,4.9,23.374989,85.335486,23.434989,85.395486,28-03-2022,19:45,0.833333333,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28
INDORES19DEL03,36.0,4.4,22.745536,75.893106,22.835536,75.983106,27-03-2022,19:45,0.833333333,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,33
INDORES010DEL03,39.0,4.8,22.75004,75.902847,22.84004,75.992847,02-03-2022,17:25,17:30,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,19
JAPRES02DEL01,23.0,4.1,26.914142,75.805704,26.954142,75.845704,15-03-2022,13:15,13:20,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,32
BANGRES15DEL02,35.0,4.8,12.975377,77.696664,13.025377,77.746664,07-03-2022,23:55,24:10:00,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18
INDORES09DEL01,22.0,4.9,22.725835,75.887648,22.795835,75.957648,10-03-2022,23:40,23:45,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,24
SURRES13DEL01,22.0,4.9,21.170096,72.789122,21.280096,72.899122,10-03-2022,21:25,21:35,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,15
BHPRES02DEL01,36.0,4.8,0.0,0.0,0.01,0.01,13-02-2022,11:50,12:05,Sunny,High,0,Meal,motorcycle,0.0,No,Urban,29
BANGRES11DEL02,37.0,4.7,12.934365,77.616155,12.984365,77.666155,05-04-2022,18:45,18:50,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,25
GOARES20DEL02,33.0,4.6,0.0,0.0,0.08,0.08,12-02-2022,22:25,22:40,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21
CHENRES14DEL03,32.0,4.8,13.026279,80.174568,13.086279,80.234568,17-03-2022,21:50,22:05,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,49
PUNERES01DEL03,38.0,4.6,18.569156,73.774723,18.599156,73.804723,03-04-2022,17:25,17:30,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,26
INDORES03DEL03,31.0,4.7,22.751857,75.866699,22.841857,75.956699,23-03-2022,0.958333333,23:10,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,26
COIMBRES14DEL02,23.0,4.9,11.003681,76.975525,11.083681,77.055525,20-03-2022,19:40,19:45,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,19
RANCHIRES08DEL02,32.0,4.1,23.353783,85.326967,23.373783,85.346967,07-03-2022,0.458333333,11:05,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,33
MYSRES12DEL03,27.0,4.8,12.284747,76.625861,12.374747,76.715861,20-03-2022,20:20,20:25,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,20
CHENRES010DEL03,32.0,4.6,13.066762,80.251865,13.096762,80.281865,11-03-2022,17:45,0.75,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,15
BANGRES14DEL03,30.0,4.8,12.949934,77.699386,13.039934,77.789386,23-03-2022,23:25,23:30,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20
ALHRES14DEL02,20.0,4.9,25.459775,81.834841,25.509775,81.884841,11-02-2022,20:50,20:55,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,15
LUDHRES05DEL03,23.0,4.8,30.905562,75.832841,30.935562,75.862841,13-02-2022,18:25,18:40,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,16
BANGRES02DEL01,37.0,3.5,12.970221,77.645396,13.040221,77.715396,16-03-2022,20:30,20:40,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,40
RANCHIRES13DEL01,20.0,4.9,23.374989,85.335486,23.384989,85.345486,11-03-2022,10:35,10:50,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20
BANGRES05DEL02,28.0,4.8,12.970324,77.645748,12.990324,77.665748,28-03-2022,10:40,10:55,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,23
BANGRES01DEL01,32.0,3.6,12.933284,77.615428,13.043284,77.725428,12-03-2022,23:10,23:15,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,35
CHENRES18DEL03,20.0,4.6,12.981615,80.231598,13.011615,80.261598,01-04-2022,21:35,21:40,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,28
BANGRES04DEL03,27.0,4.8,12.98041,77.640489,13.01041,77.670489,26-03-2022,21:30,21:45,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,22
RANCHIRES05DEL03,22.0,4.8,23.355164,85.324097,23.385164,85.354097,28-03-2022,21:40,21:50,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,21
BHPRES05DEL02,38.0,4.7,23.214459,77.434976,23.264459,77.484976,17-02-2022,20:30,20:35,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,33
